,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
208,8600*****************202100000704,01.10.2021,16.11.2021,11,71873000,18210602010020000110,0,0,0,0,1348.0
209,8600*****************202100000704,01.10.2021,16.11.2021,11,71873000,18210302100010000110,8717.0,8717.0,0,0,0
210,8600*****************202100000704,01.10.2021,16.11.2021,11,71873000,18210606032040000110,0,0,0,0,21879.0
211,8600*****************202100000704,01.10.2021,16.11.2021,11,71874000,18210101012020000110,4454.0,9738.0,0,0,10726.0
212,8600*****************202100000704,01.10.2021,16.11.2021,11,71874000,18210302100010000110,20001.65,19560.96,0,1.02,0
213,8600*****************202100000704,01.10.2021,16.11.2021,11,71875000,18210602010020000110,372842.0,222804.0,2610.0,0,320881.31
214,8600*****************202100000704,01.10.2021,16.11.2021,11,71875000,18210302100010000110,49183153.36,49168116.61,0,0,60169.85
215,8600*****************202100000704,01.10.2021,16.11.2021,11,71875000,18210604011020000110,119386.14,123735.37,0,22.77,93380.0
216,8600*****************202100000704,01.10.2021,16.11.2021,11,71875000,18210502020020000110,0,0,0,0,14.26
217,8600*****************202100000704,01.10.2021,16.11.2021,11,71875000,18210606032040000110,171552.0,128663.88,0,0,86506.31
218,8600*****************202100000704,01.10.2021,16.11.2021,11,71875000,18210101012020000110,4258474.43,4214037.0,0,1101.02,759265.71
219,8600*****************202100000704,01.10.2021,16.11.2021,11,71875000,18210907052040000110,0,0,0,0,1251.4
220,8600*****************202100000704,01.10.2021,16.11.2021,11,71876000,18210501011010000110,4651.59,4577.48,0,74.11,0
221,8600*****************202100000704,01.10.2021,16.11.2021,11,71876000,18210101012020000110,261164.0,223217.0,0,0,179607.36
222,8600*****************202100000704,01.10.2021,16.11.2021,11,71876000,18210501021010000110,0,4393.0,0,0,4393.0
223,8600*****************202100000704,01.10.2021,16.11.2021,11,71876000,18210604011020000110,4569.94,4244.0,0,325.94,0
224,8600*****************202100000704,01.10.2021,16.11.2021,11,71876000,18210302100010000110,2402562.17,2309032.0,0,9528.92,18800.5
225,8600*****************202100000704,01.10.2021,16.11.2021,11,71876000,18210602010020000110,196750.06,194729.06,0,0,164648.74
226,8600*****************202100000704,01.10.2021,16.11.2021,11,71876000,18211610129010000140,0,200.0,0,0,100.0
227,8600*****************202100000704,01.10.2021,16.11.2021,11,71877000,18210101012020000110,2834.41,6055.6,0,192.14,0
228,8600*****************202100000704,01.10.2021,16.11.2021,11,71878000,18210302100010000110,0,0,0,57.08,0
229,8600*****************202100000704,01.10.2021,16.11.2021,11,71883000,18210302100010000110,266364.97,266360.0,0,4.97,0
230,8600*****************202100000704,01.10.2021,16.11.2021,11,71887000,18210302100010000110,126500.0,155100.0,0,0,28800.0
